PSFType,Param1Name,Param1Value,Param2Name,Param2Value,NSR,LapVar,Tenengrad,HighFreqRatio,Mean,Std,Entropy,SaturationRatio,ClipRatio,LapGain,TenengradGain,HighFreqGain,NoiseGain,Score
motion,LEN,23,THETA,5,0.1,0.00415199564680577,0.0983093567384671,0.00175493139088032,0.445366882469001,0.14303455883336,7.15222812923125,0.00284979423868313,0.00191358024691358,0.498442468565771,0.793206022340781,0.507693093515139,0.755531332022256,-0.0343621399176955
motion,LEN,19,THETA,-10,0.1,0.00409488558118459,0.10373949383797,0.00166058268359654,0.445350595358863,0.143182316307849,7.14389839826274,0.00326131687242798,0.00179012345679012,0.491586468581746,0.837018916579528,0.480398472586381,0.755092030298361,-0.0345267489711934
motion,LEN,21,THETA,45,0.1,0.0038565909236016,0.09490522769977,0.00180410868062766,0.445408516840285,0.142130479802176,7.13883468434839,0.00316872427983539,0.00189300411522634,0.462979459452755,0.76573991185139,0.521919843627572,0.715587192010003,-0.0353909465020576
motion,LEN,21,THETA,-10,0.1,0.0036329146824884,0.0935827182241335,0.001419232141813,0.445346142726401,0.142132802880027,7.13829127180966,0.00318930041152263,0.00194444444444444,0.436127374994105,0.755069284807534,0.410576937786565,0.709268293657051,-0.0360905349794239
motion,LEN,23,THETA,25,0.1,0.00394392272804408,0.0906188163775645,0.00170868821962435,0.445312100868922,0.141932786536969,7.13542002664276,0.00328189300411523,0.00194444444444444,0.473463545635288,0.731155133883122,0.494315169574124,0.722207840984076,-0.0364609053497942
motion,LEN,17,THETA,15,0.1,0.00501720095681987,0.115035229878583,0.00211566051908172,0.445357808464849,0.143913736036003,7.14458776398316,0.00343621399176955,0.0019238683127572,0.602309405630461,0.928158215537834,0.6120502712198,0.825485801340958,-0.0368312757201646
motion,LEN,23,THETA,10,0.1,0.00380875349285595,0.0930978663744368,0.00157650885813801,0.44535399212332,0.142407792331888,7.14364364631079,0.00316872427983539,0.00201646090534979,0.457236628992649,0.751157272564939,0.456076324864537,0.723894117705203,-0.0368724279835391
motion,LEN,21,THETA,-5,0.1,0.00397074544092419,0.0989799900793553,0.00164153564048196,0.445351031579971,0.142868747670299,7.14447945374503,0.00342592592592593,0.00194444444444444,0.476683582542572,0.798617006833236,0.474888255895625,0.742325522737632,-0.037037037037037
motion,LEN,23,THETA,15,0.1,0.00362903146400242,0.0914799906485614,0.00149224655149198,0.445336843669908,0.142042737742391,7.13774017458186,0.00320987654320988,0.00204732510288066,0.435661198925346,0.738103492012012,0.431699650454271,0.709695119145397,-0.0374074074074074
motion,LEN,19,THETA,40,0.1,0.00457845691020244,0.107904451981794,0.00209887695272699,0.445410270763108,0.142959061911987,7.14437060828158,0.00347736625514403,0.00196502057613169,0.549638669852409,0.870623753312079,0.6071948673179,0.780831157717694,-0.0374897119341564
motion,LEN,19,THETA,-5,0.1,0.00419053043762185,0.10652671597755,0.00176394021206854,0.445341183051835,0.143669519618151,7.14761007300827,0.00346707818930041,0.00197530864197531,0.503068527428527,0.859507532720086,0.510299301553662,0.765384554177096,-0.0375720164609054
motion,LEN,21,THETA,40,0.1,0.00405455032021911,0.099197806741634,0.00180020396787083,0.445360213968722,0.142748485293552,7.14476987480977,0.00334362139917695,0.00203703703703704,0.486744265276126,0.800374453876097,0.520790229268227,0.734241937048562,-0.0378189300411523
motion,LEN,23,THETA,20,0.1,0.00368246201603272,0.0896914727132621,0.00153533956742508,0.445320127839913,0.14185054617734,7.13484217547522,0.00324074074074074,0.00211934156378601,0.442075477387151,0.723672890038713,0.444166249822009,0.706516988298705,-0.0383950617283951
motion,LEN,21,THETA,35,0.1,0.00421876837469017,0.0970720199550636,0.00188880443354662,0.445332964649541,0.142493242931868,7.14126439794825,0.0032716049382716,0.00210905349794239,0.506458460428666,0.783222608545588,0.546421911930909,0.741710281144947,-0.0383950617283951
motion,LEN,17,THETA,-10,0.1,0.00469265987590808,0.115801370857837,0.00201724560842931,0.445330908033122,0.14407609178103,7.14730824211338,0.00348765432098765,0.00210905349794239,0.563348609116831,0.934339800474083,0.583579317485209,0.810715302712098,-0.0392592592592593
motion,LEN,19,THETA,35,0.1,0.00495666360483992,0.105378146120161,0.00221402369124367,0.445369720621167,0.142839473391176,7.14256424918119,0.00348765432098765,0.00212962962962963,0.595041963723451,0.85024033213832,0.640506257261405,0.798484313711269,-0.0395061728395062
motion,LEN,17,THETA,-5,0.1,0.00443244103531398,0.114125846446403,0.00189264530600715,0.445326249658106,0.144188691491053,7.14771270705733,0.00369341563786008,0.00209876543209877,0.532109626153824,0.920820883274122,0.547533057603847,0.790366432159024,-0.0399588477366255
motion,LEN,19,THETA,20,0.1,0.00450014501424563,0.105754075586191,0.00189943955364028,0.445334384279858,0.143273033182815,7.1400975966539,0.00376543209876543,0.00208847736625514,0.540237413671226,0.853273507477095,0.549498600312182,0.780644023244534,-0.0401234567901235
motion,LEN,21,THETA,0,0.1,0.00448508599021066,0.107408500119463,0.00198230335740821,0.445323271905399,0.144031576457442,7.15307688525463,0.00368312757201646,0.00215020576131687,0.538429594551773,0.866622180958819,0.573470694659567,0.787194546622494,-0.0405349794238683
motion,LEN,21,THETA,30,0.1,0.00427566941893242,0.0977453584985584,0.00184095383171671,0.445295851075038,0.142617302936501,7.13993271607212,0.00364197530864198,0.00220164609053498,0.513289367628171,0.788655419882102,0.532578966163439,0.748429908531732,-0.0409876543209877
motion,LEN,19,THETA,25,0.1,0.00458331838018608,0.10366773344312,0.00200085184704082,0.445326335546509,0.142883376837633,7.13809322896367,0.00356995884773663,0.00223251028806584,0.550222283927575,0.836439920039942,0.578836682259169,0.778486871037804,-0.0410699588477366
motion,LEN,21,THETA,5,0.1,0.00427919381845259,0.103295061760461,0.00177509290119657,0.445324243940625,0.143372448313966,7.14670090940791,0.00371399176954732,0.00224279835390946,0.513712467878384,0.833433030026136,0.513525720132671,0.769021705309074,-0.0417695473251029
motion,LEN,15,THETA,-5,0.1,0.00478440334977871,0.121572986130312,0.00205180261317562,0.445350178441292,0.144186618630677,7.14327204982673,0.00390946502057613,0.00218106995884774,0.574362311317135,0.980907900852767,0.593576490442194,0.823208343979215,-0.0418106995884774
motion,LEN,17,THETA,5,0.1,0.00480944484599839,0.116710466274859,0.00212620890328464,0.445321919838244,0.144478066309883,7.14807261751096,0.00393004115226337,0.00220164609053498,0.577368515141534,0.941674808896346,0.615101867330848,0.817872394184945,-0.0421399176954732
motion,LEN,21,THETA,20,0.1,0.00413521550077551,0.0973948689901527,0.00172731042169875,0.445314518700962,0.142600668397476,7.13549251148413,0.00395061728395062,0.00225308641975309,0.496428030661277,0.785827506059268,0.499702481823679,0.74699107193258,-0.0428395061728395
motion,LEN,19,THETA,0,0.1,0.00491657169138793,0.115590394008328,0.00222589752208684,0.445303110399894,0.144792856497258,7.1549919880875,0.00397119341563786,0.00226337448559671,0.590228974016703,0.932637540250258,0.643941298621979,0.821505365778269,-0.0430452674897119
motion,LEN,19,THETA,5,0.1,0.00449737357469639,0.109473077122028,0.00194142351337656,0.445317783683664,0.144031319829027,7.14671967600701,0.00375514403292181,0.00234567901234568,0.539904705429717,0.883280157028957,0.561644355130459,0.789282705319445,-0.0431687242798354
motion,LEN,17,THETA,10,0.1,0.0052442378669672,0.121002160954462,0.00230252322829781,0.445328942051596,0.144616522417871,7.14915769065732,0.00385802469135802,0.00231481481481481,0.62956493467622,0.976302215471337,0.666108741766019,0.851229845251711,-0.0432098765432099
motion,LEN,19,THETA,15,0.1,0.00457062776530916,0.107943660881587,0.00193715404646939,0.445328183111236,0.143602374182599,7.14159346605001,0.00395061728395062,0.00230452674897119,0.548698789698544,0.87094010911459,0.56040921917413,0.792315364586155,-0.0434567901234568
motion,LEN,19,THETA,30,0.1,0.0048110370966077,0.106217955021153,0.00210225512163704,0.445322740144295,0.143090236699117,7.14155541251391,0.00374485596707819,0.00240740740740741,0.577559663059738,0.8570163044362,0.608172155110046,0.792813132145626,-0.0438683127572016
motion,LEN,19,THETA,10,0.1,0.00463549992257216,0.110477879157501,0.00197444799812651,0.445322424286693,0.143946960664453,7.14465422089431,0.00391975308641975,0.0023559670781893,0.556486620168027,0.891387371359717,0.571198177525779,0.800918644133978,-0.0439506172839506
motion,LEN,21,THETA,10,0.1,0.00415677275614553,0.100692643978213,0.00171176453699259,0.445308647538109,0.143005192997355,7.14122701956961,0.00382716049382716,0.00246913580246914,0.499015955239282,0.812435502160932,0.495205133187193,0.757405443042813,-0.0449382716049383
motion,LEN,21,THETA,15,0.1,0.00405984449303895,0.0992797736256352,0.00168610948595835,0.445308019925849,0.142785103526753,7.13688939184324,0.00396090534979424,0.00242798353909465,0.487379824846466,0.801035801159604,0.48778325202902,0.748729486164928,-0.0449794238683128
motion,LEN,21,THETA,25,0.1,0.00437729838045859,0.0978312553148378,0.00192329073697486,0.445285945173714,0.1424974620667,7.1354847575725,0.00383744855967078,0.00247942386831276,0.525489811648349,0.789348475703371,0.556398631341346,0.759440217330691,-0.0451028806584362
motion,LEN,17,THETA,0,0.1,0.00545954616830464,0.123939627335936,0.00253006714315206,0.445289603028589,0.145229331867159,7.15470820059671,0.00409465020576132,0.00244855967078189,0.655412457253441,1.00000307265838,0.731936086722764,0.862127879005049,-0.0457583320042851
motion,LEN,21,THETA,-85,0.03,0.0154008961989383,0.334360207036167,0.00677542774407305,0.474822637678684,0.173667496990674,7.41177753212172,0.0142489711934156,0.0109465020576132,1.84886049324971,2.69777505062672,1.96009820620465,1.45441656029492,-0.0530675892174812
motion,LEN,33,THETA,0,0.03,0.0149434905461825,0.32468524847443,0.00579713367027149,0.472961119271477,0.188045710373271,7.42659195782007,0.0314609053497942,0.0258641975308642,1.79394945236967,2.61971294492621,1.67708250127347,1.42084586978681,-0.0542200284789516
gaussian,SIGMA,1.5,HSIZE,11,0.03,0.0122676328822583,0.395431426355416,0.00613620762274217,0.475226967697689,0.165742420206394,7.28015024497186,0.010843621399177,0.00751028806584362,1.47271571009368,3.19052630608039,1.77517494224001,1.48790138011431,-0.0543290031562943
motion,LEN,27,THETA,35,0.03,0.015870527299454,0.331855014298396,0.00622663193838389,0.474105204571657,0.182449245688574,7.4432122542514,0.0232407407407407,0.0185288065843621,1.90523918556275,2.67756198004371,1.80133425580389,1.44592592475419,-0.0564556586167855
motion,LEN,19,THETA,70,0.03,0.0147441526449745,0.349630447078005,0.00661300508406696,0.474718491543009,0.174281790848668,7.41333179710673,0.015298353909465,0.0119855967078189,1.77001915860039,2.8209825129235,1.91311012271377,1.44581357648012,-0.067352598268465
gaussian,SIGMA,3.8,HSIZE,25,0.03,0.00055775794465668,0.121254520548029,3.06986296688209e-05,0.475038097299664,0.163939867932803,7.28893223408133,0.0116152263374486,0.00834362139917695,0.0669582221288517,0.978338371093288,0.0088809638623087,0.366475544593058,-0.0692223177906551
gaussian,SIGMA,4,HSIZE,25,0.03,0.000455490336871464,0.10977183844069,2.38677300583688e-05,0.475039970898724,0.163396511916933,7.28466489745083,0.011440329218107,0.0082716049382716,0.05468110933419,0.885690703543226,0.00690481791566738,0.332208509829501,-0.0706769056430878
motion,LEN,25,THETA,30,0.03,0.0164535340466551,0.335906073830901,0.00620122663657259,0.473908297435872,0.181095189099685,7.42857233856784,0.0232098765432099,0.0189197530864198,1.97522849841017,2.71024782933263,1.79398462587801,1.4676701697399,-0.0819927574292041
motion,LEN,19,THETA,-75,0.03,0.0147982167905123,0.351640323002554,0.00670504914885019,0.474932885357258,0.174099815977816,7.41657715569184,0.0146399176954733,0.0109876543209877,1.77650949925947,2.83719913502744,1.93973802180563,1.45675065272508,-0.0844508679497334
gaussian,SIGMA,4,HSIZE,25,0.01,0.00182334134185202,0.288775049687204,0.000218890032534812,0.48174923534584,0.190694695747193,7.4470249369606,0.0316460905349794,0.0260493827160494,0.218890104128585,2.3299726100641,0.0633238190021108,0.643028181023415,-0.0981687377517399
motion,LEN,27,THETA,-10,0.03,0.0156840457955511,0.347927155878392,0.00594609658396162,0.474144056189275,0.186144536824959,7.4499907171371,0.0265123456790123,0.0211316872427984,1.88285228801898,2.8072395602468,1.72017674579116,1.46961330598264,-0.100635199244462
motion,LEN,17,THETA,-55,0.03,0.014208473343615,0.363116863003293,0.00645131294143238,0.474722427880374,0.174832607549949,7.3990570360238,0.0177366255144033,0.0141975308641975,1.70571145309144,2.92979724517924,1.86633337433612,1.44263382884614,-0.101164779651645
motion,LEN,25,THETA,35,0.03,0.0164871746434701,0.333468702549325,0.00640145547060751,0.473966746619106,0.180085868199407,7.42505501971263,0.0226748971193416,0.0182201646090535,1.97926701471579,2.69058197408378,1.85190985115484,1.4647261998951,-0.103897701740852
motion,LEN,19,THETA,-80,0.03,0.0154664119883603,0.350078128540204,0.00679205359987415,0.475004722579799,0.173946214851588,7.41363705300131,0.0145576131687243,0.0109362139917695,1.85672559104545,2.82459461703736,1.96490798521245,1.47416719841892,-0.110404394150249
motion,LEN,23,THETA,55,0.03,0.0160514924255492,0.343540533858092,0.00660791679426668,0.474383741979116,0.176991859085843,7.42054931542445,0.0188786008230453,0.0152469135802469,1.92696384807404,2.77184623534192,1.91163810528743,1.46675421526464,-0.120743572007401
motion,LEN,29,THETA,5,0.03,0.0156250859763202,0.349647857700598,0.00593104283849536,0.474000355755367,0.186702531988725,7.44510122312421,0.0279835390946502,0.0226543209876543,1.87577422716739,2.8211229899966,1.71582177063688,1.47191327154436,-0.127633098333517
motion,LEN,19,THETA,-60,0.03,0.0152366453787188,0.366545607123238,0.00646032934807726,0.474710729180002,0.176635956791829,7.41881903146766,0.0181069958847737,0.0140946502057613,1.82914236460545,2.9574619616949,1.86894177681027,1.46738051103033,-0.130097001556637
motion,LEN,21,THETA,85,0.03,0.0159654688875895,0.336554908146842,0.00714984888797783,0.474805909530002,0.173864294657211,7.41667810108455,0.0139917695473251,0.0106069958847737,1.91663681783056,2.71548292906251,2.06841641728362,1.47538151727719,-0.144823537581768
motion,LEN,25,THETA,15,0.03,0.0167806521252501,0.348526590785433,0.00619169667324816,0.474025475939583,0.18327062421745,7.4387867569087,0.0246707818930041,0.0198971193415638,2.01449866063513,2.81207608236474,1.79122765396082,1.50044876552236,-0.156391981453328
motion,LEN,31,THETA,0,0.03,0.015794895772245,0.336822021052688,0.00608966987707581,0.473508008065438,0.187833548306993,7.43352200733308,0.0310493827160494,0.0256069958847737,1.89615970467446,2.71763812133098,1.76171179935855,1.45817786949004,-0.16610457954929
gaussian,SIGMA,3.8,HSIZE,25,0.01,0.00219046222613014,0.31591153377843,0.000265702409609584,0.481739212454333,0.191240117727346,7.44716924227868,0.0325308641975309,0.0262757201646091,0.262962558771549,2.54892249764782,0.0768664114107897,0.702206503043563,-0.170108848059778
motion,LEN,19,THETA,-50,0.03,0.0148859417670496,0.380775098310198,0.00640275777949756,0.474615369893344,0.17779611194229,7.42087907287798,0.0191255144032922,0.0149794238683128,1.78704078531555,3.07227217385373,1.85228660276607,1.47350721250181,-0.172167827501641
motion,LEN,19,THETA,-40,0.03,0.0148871110347976,0.387483961491601,0.00612237255204672,0.474400272038285,0.178855114947786,7.41362000370111,0.0219547325102881,0.0172530864197531,1.78718115461077,3.12640243017008,1.77117252375409,1.47734495998155,-0.173106182743238
motion,LEN,19,THETA,-25,0.03,0.0163898288340063,0.371766856529468,0.00618808366239906,0.473966379072191,0.1792924684126,7.41115160338742,0.0222633744855967,0.0184053497942387,1.96758075834628,2.99958945200268,1.7901824275409,1.49313250340144,-0.175271607903766
motion,LEN,17,THETA,70,0.03,0.0153492395387289,0.361708139578726,0.00690830036113113,0.474935031781973,0.17400544331946,7.40758078323091,0.0151543209876543,0.0116460905349794,1.84265916853194,2.91843100353907,1.9985376063705,1.47778998382703,-0.175718483761716
motion,LEN,23,THETA,15,0.03,0.0166847843660303,0.353917082278299,0.00634380259502943,0.473468386467758,0.181322844884326,7.42530271146796,0.0237139917695473,0.0193106995884774,2.00298984255674,2.85556909724524,1.8352311553925,1.50065106082973,-0.186652656349719
motion,LEN,19,THETA,-85,0.03,0.0164028552474142,0.350863066708077,0.00710273074974831,0.474966898219301,0.173863869601108,7.41096706486887,0.0145576131687243,0.0107716049382716,1.96914456481621,2.83092786651206,2.05478536966391,1.50279867052574,-0.194716833546814
motion,LEN,23,THETA,20,0.03,0.0168120950902787,0.348919782167365,0.00641526460314232,0.473498552063906,0.180380881309644,7.41340389093024,0.0243004115226337,0.0197222222222222,2.01827335368422,2.81524853494126,1.85590476585737,1.49682836073002,-0.197265818308309
motion,LEN,19,THETA,80,0.03,0.0162134485521623,0.35415994471077,0.00714362857300212,0.474792326634519,0.174085357318476,7.4157917194147,0.014537037037037,0.0110802469135802,1.94640650129804,2.85752862531487,2.06661691049432,1.50372561260116,-0.215295745502467
motion,LEN,19,THETA,75,0.03,0.0156691679562429,0.354389886397934,0.00716911255718306,0.474847938895944,0.174498955010414,7.41581921923389,0.0152057613168724,0.0116358024691358,1.88106621992485,2.85938390274824,2.07398930284603,1.48751667058649,-0.21819786065368
motion,LEN,21,THETA,-90,0.03,0.0166791831622151,0.340053830580477,0.00739505736322519,0.474805561759791,0.174130558871735,7.41792582865369,0.0141358024691358,0.0107304526748971,2.00231742425622,2.74371387714455,2.13935403342144,1.49838233030797,-0.22283673230871
motion,LEN,21,THETA,90,0.03,0.0166791831622151,0.340053830580477,0.00739505736322519,0.474805561759791,0.174130558871735,7.41792582865369,0.0141358024691358,0.0107304526748971,2.00231742425622,2.74371387714455,2.13935403342144,1.49838233030797,-0.22283673230871
motion,LEN,23,THETA,30,0.03,0.0173129482046401,0.347817576243815,0.00653601493429554,0.473674052071548,0.180004157515745,7.41710955245243,0.023343621399177,0.018858024691358,2.07840021410211,2.80635542033423,1.89083724782489,1.50139839428039,-0.223312330706511
motion,LEN,27,THETA,20,0.03,0.0171393542235182,0.341381126239762,0.00653904428745295,0.474187165875887,0.184054868174792,7.44430789284163,0.0250617283950617,0.0202572016460905,2.05756044936268,2.75442312136402,1.89171362492079,1.50012478292712,-0.225843506723096
motion,LEN,21,THETA,65,0.03,0.016542617814768,0.353433058694328,0.00706602601367938,0.474610042394293,0.175778485651877,7.42008448877661,0.0168312757201646,0.0131275720164609,1.98592290588661,2.85166376783919,2.04416686850864,1.49908710304573,-0.228087232670289
motion,LEN,21,THETA,-20,0.03,0.0174303663340448,0.359427565849857,0.00630735768210241,0.473674410048558,0.179879539462647,7.40598066139845,0.0241872427983539,0.0198662551440329,2.09249613019968,2.90003026452353,1.82468781980516,1.51527247777223,-0.234512977021571
motion,LEN,27,THETA,10,0.03,0.0167240805753204,0.353116284841829,0.00636677398662836,0.47433956956363,0.185814981624673,7.44675790467891,0.0267283950617284,0.021656378600823,2.00770730886209,2.84910788774945,1.84187666696282,1.50817663644235,-0.236395461202884
motion,LEN,17,THETA,-35,0.03,0.0158133777552567,0.375323242262783,0.00660225921381054,0.474411729192437,0.176962037218829,7.39990770480131,0.0205658436213992,0.0161728395061728,1.89837844621949,3.0282840409515,1.91000139485048,1.49918560894524,-0.238712843949383
motion,LEN,21,THETA,50,0.03,0.0160751490485537,0.368379626525716,0.00676775588864577,0.474277453021046,0.178291717468218,7.42322401118114,0.0204835390946502,0.0162242798353909,1.92980379940621,2.9722596908572,1.95787877584109,1.48530692195547,-0.245298756215821
gaussian,SIGMA,3.6,HSIZE,23,0.01,0.00267376730542131,0.346283451422908,0.000334831616611843,0.481700682089735,0.191553252263926,7.44866254575955,0.0326028806584362,0.0266666666666667,0.32098279705807,2.79397738138313,0.0968651538901867,0.771376505416495,-0.248604737048683
motion,LEN,25,THETA,25,0.03,0.0175642352780755,0.342447113484066,0.00669348536615995,0.473735001445009,0.181649789000904,7.43002047863961,0.0237448559670782,0.0192592592592593,2.10856694833224,2.7630240066711,1.93639267586376,1.50965749922485,-0.262357471587085
motion,LEN,25,THETA,20,0.03,0.0174779272748639,0.350291271891834,0.00660433315337437,0.473907769491777,0.182849509869266,7.43850499286307,0.0239094650205761,0.0190329218106996,2.09820576835102,2.82631435761693,1.91060137545279,1.51870208678495,-0.265426199089204
motion,LEN,19,THETA,85,0.03,0.0170032824765222,0.353597646964668,0.00741653818441737,0.474838293647276,0.173782060389702,7.4140098490017,0.0141049382716049,0.0106687242798354,2.04122518717933,2.85299174323819,2.1455683302418,1.52557892178062,-0.289230286715457
motion,LEN,19,THETA,65,0.03,0.0167894911866124,0.363247285574385,0.00719299731316927,0.474663935119666,0.175328753006298,7.41620675717355,0.0165946502057613,0.0128086419753086,2.01555978014007,2.93084955568428,2.0808990462796,1.51677283584135,-0.289936075543784
motion,LEN,21,THETA,-25,0.03,0.0174878213597423,0.362779695407191,0.00661274741599651,0.473808641362054,0.17972481624464,7.41040959425835,0.0233847736625514,0.0191255144032922,2.09939354225796,2.92707681879625,1.9130355805975,1.51505883711025,-0.293935732944009
motion,LEN,19,THETA,-55,0.03,0.0157244363109578,0.374084563674161,0.00707477290425335,0.474752918928435,0.177190083163072,7.42174382910839,0.0183333333333333,0.014537037037037,1.88770112455894,3.01828980084215,2.04669730129775,1.49396005502959,-0.298922870211045
motion,LEN,21,THETA,-15,0.03,0.017660582868153,0.364581680820524,0.00649880478971101,0.47355744785418,0.18039911134488,7.41309374486162,0.0240534979423868,0.0196502057613169,2.12013336957247,2.94161608270201,1.88007253445066,1.5346694508327,-0.304087490349058
motion,LEN,23,THETA,40,0.03,0.0177502825566176,0.360581499488921,0.00672093766824812,0.473880869483431,0.180527390772011,7.42899435029799,0.0226543209876543,0.0180864197530864,2.13090171760344,2.90934074261283,1.9443344929876,1.51867960176173,-0.305725819584982
motion,LEN,25,THETA,-10,0.03,0.0174423582194939,0.357869524312965,0.0065592397840164,0.473853039171798,0.184615927813458,7.44111089968539,0.0262448559670782,0.0209053497942387,2.09393574273651,2.88745925428482,1.8975560835939,1.52668274545407,-0.311366650975033
motion,LEN,23,THETA,-10,0.03,0.0175275436307593,0.356222678946932,0.00670738266928841,0.473560381574217,0.181593290098055,7.42165153608231,0.0245987654320988,0.0200308641975309,2.1041621568007,2.87417173308094,1.94041309788907,1.5254334617767,-0.321921756078096
gaussian,SIGMA,3.4,HSIZE,23,0.01,0.00325440397897159,0.37807682701622,0.000410487300641433,0.481645732740145,0.191604041279799,7.44846081573945,0.0325617283950617,0.0267181069958848,0.390687585194559,3.05050125487613,0.118751974347435,0.846211370981726,-0.326014573993704
motion,LEN,27,THETA,-5,0.03,0.0170666778318024,0.365785240587595,0.0064602081574391,0.474013031877755,0.187437286973051,7.45181451202847,0.0279732510288066,0.0228395061728395,2.04883572921006,2.95132696767939,1.86890671694963,1.52554488224624,-0.328467464345054
motion,LEN,21,THETA,55,0.03,0.0171517301344581,0.365123872599404,0.00716004603561473,0.474440239791851,0.177019071063194,7.42014387396201,0.0185905349794239,0.0147942386831276,2.0590461637334,2.94599074040031,2.07136640236891,1.52402924168119,-0.335930180087802
motion,LEN,19,THETA,-30,0.03,0.0173812525112064,0.380383428931611,0.00669477944755493,0.474066543084497,0.179566993507552,7.41485599168787,0.022119341563786,0.0177263374485597,2.08660007028568,3.0691120015144,1.93676704730078,1.53532491666931,-0.343307654276129
motion,LEN,17,THETA,-75,0.03,0.0169234557167942,0.365405938365405,0.00748579197232364,0.474984189052794,0.174089077547952,7.40827069966876,0.0146399176954733,0.0113991769547325,2.03164207328395,2.94826657936123,2.16560311336921,1.53083770568135,-0.344290744987495
motion,LEN,29,THETA,0,0.03,0.017038972852379,0.354700692298919,0.00668631256822691,0.473814067326506,0.187835962673204,7.44583368662516,0.0293930041152263,0.0238271604938272,2.0455097771836,2.86189163060466,1.93431762039965,1.50925894775839,-0.351909420962674
motion,LEN,17,THETA,-20,0.03,0.0179554341215142,0.379079633576366,0.00681478485412971,0.473894864982994,0.178366996232037,7.40020395771936,0.0221502057613169,0.0180246913580247,2.15552993524521,3.05859236877557,1.97148402622036,1.5500817809012,-0.396457467815688
motion,LEN,17,THETA,-85,0.03,0.0176007899358743,0.367214832626804,0.0076273427898688,0.475097635827556,0.173864593232836,7.41265343542804,0.0137757201646091,0.010462962962963,2.11295529442427,2.9628615870952,2.20655307461701,1.55749982751792,-0.402967758818971
motion,LEN,25,THETA,10,0.03,0.0180196380367884,0.358919755354885,0.00684256883818896,0.47409896067,0.184784861024391,7.44518090248309,0.0262654320987654,0.0212962962962963,2.1632375440057,2.89593301115738,1.97952179732099,1.54677142772564,-0.408450402218181
motion,LEN,15,THETA,-65,0.03,0.0175663649150452,0.380530081251418,0.00739435556569324,0.474968525769319,0.173914844012476,7.4001369828788,0.0158950617283951,0.012037037037037,2.10882260888649,3.07029526124797,2.13915100681773,1.55462639336132,-0.412194421747439
motion,LEN,23,THETA,35,0.03,0.0183337601005317,0.358050654586139,0.00706676445385976,0.473814390920126,0.180125272596202,7.42189441722983,0.0233127572016461,0.0188991769547325,2.20094754907366,2.8889206983251,2.04438049565184,1.53688078237491,-0.413181182766788
gaussian,SIGMA,3.2,HSIZE,21,0.01,0.00399945788378344,0.414364234855268,0.000499852151185871,0.481567567385672,0.191479847699929,7.44830377321568,0.0323148148148148,0.027037037037037,0.480130479436196,3.34328508937565,0.144604789825119,0.933419600420894,-0.416689230516398
motion,LEN,27,THETA,5,0.03,0.0177938670170706,0.366998664576407,0.00676810969968144,0.474180664424054,0.187199140157442,7.45017747173989,0.0280555555555556,0.0227777777777778,2.13613398370083,2.96111744182662,1.95798113164836,1.54996307383895,-0.433483381561813
motion,LEN,17,THETA,-65,0.03,0.0179885925861279,0.376213852622589,0.00751070861215104,0.474801532719175,0.175134486535057,7.4147931479651,0.0158230452674897,0.0122736625514403,2.15951057211524,3.03546990325793,2.17281137576608,1.55758273326375,-0.442749758677505
motion,LEN,17,THETA,-80,0.03,0.0172015849948966,0.377942719537289,0.00776033161590906,0.475048757139945,0.174708986190586,7.41371170219519,0.014701646090535,0.0109362139917695,2.06503118438873,3.04941921280549,2.24502609347472,1.55822377536701,-0.45381080915977
motion,LEN,17,THETA,75,0.03,0.0177145549415387,0.369749037993102,0.00781600142036629,0.474978381484237,0.174176159578515,7.41149260581392,0.0143827160493827,0.0110082304526749,2.12661265707188,2.98330874517949,2.26113109643219,1.55725586813116,-0.459509086052347
motion,LEN,23,THETA,25,0.03,0.0184310553286726,0.357914016867222,0.00721861567007473,0.47342319167471,0.180252062495873,7.41424409521149,0.0240123456790123,0.0201131687242798,2.2126277332115,2.88781824109093,2.08831031200525,1.54816179217259,-0.472348375570682
motion,LEN,15,THETA,-70,0.03,0.0176762923981993,0.382057451724334,0.00769752138951399,0.474983916107493,0.174003952975131,7.4015957252692,0.0155041152263374,0.0115534979423868,2.12201928121651,3.08261880294996,2.22685540127068,1.57002720174437,-0.484768079600862
motion,LEN,23,THETA,10,0.03,0.0184797763215002,0.366829618269029,0.00706123277896095,0.473509714114713,0.182560114278917,7.42639839644296,0.0252366255144033,0.0207510288065844,2.21847663431877,2.95975349689284,2.04278020907865,1.56324896824681,-0.487386927924334
gaussian,SIGMA,3,HSIZE,19,0.01,0.00495660292662663,0.454913075279539,0.000597423540101597,0.48151875000522,0.191305909001349,7.445919831737,0.0320061728395062,0.0267489711934156,0.595034679371299,3.67045216167205,0.172831716834695,1.03352645111374,-0.510147994180628
motion,LEN,19,THETA,60,0.03,0.017971884239233,0.376227541562595,0.00771596386949786,0.474656728365352,0.176533717833384,7.42170161984022,0.0172119341563786,0.0136934156378601,2.15750475361725,3.03558035204951,2.23219072079585,1.5629517734358,-0.510466352932947
motion,LEN,17,THETA,55,0.03,0.0177817820017976,0.378291738109394,0.00772389093908212,0.474753170295553,0.17545125557978,7.40894010631919,0.0176851851851852,0.0139300411522634,2.13468319103201,3.052235258424,2.23448398337048,1.55998353379383,-0.513869048557809
